date,hour,minute,day_of_week,month,is_weekend,time_sin,time_cos,dow_sin,dow_cos,month_sin,month_cos,lag_15min,lag_30min,lag_1h,lag_2h,lag_24h,lag_7d,Usage_kWh
2018-08-04 11:45:00,11,45,5,8,1,0.06540312923014312,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.63,2.56,2.88,2.77,2.74,57.89,2.56
2018-08-04 12:00:00,12,0,5,8,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.56,2.63,3.2,2.81,2.81,27.68,2.59
2018-08-04 12:15:00,12,15,5,8,1,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.59,2.56,2.56,2.77,2.95,4.54,2.7
2018-08-04 12:30:00,12,30,5,8,1,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.7,2.59,2.63,2.74,2.99,4.68,2.81
2018-08-04 12:45:00,12,45,5,8,1,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,2.7,2.56,2.88,3.06,4.5,2.92
2018-08-04 13:00:00,13,0,5,8,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.92,2.81,2.59,3.2,2.99,4.39,2.81
2018-08-04 13:15:00,13,15,5,8,1,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,2.92,2.7,2.56,3.02,35.93,2.81
2018-08-04 13:30:00,13,30,5,8,1,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,2.81,2.81,2.63,3.2,47.27,2.74
2018-08-04 13:45:00,13,45,5,8,1,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.81,2.92,2.56,3.64,46.01,2.77
2018-08-04 14:00:00,14,0,5,8,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.77,2.74,2.81,2.59,3.24,45.29,2.74
2018-08-04 14:15:00,14,15,5,8,1,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.77,2.81,2.7,2.99,71.53,3.17
2018-08-04 14:30:00,14,30,5,8,1,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.17,2.74,2.74,2.81,2.99,44.89,3.35
2018-08-04 14:45:00,14,45,5,8,1,-0.6593458151000688,-0.7518398074789774,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.35,3.17,2.77,2.92,2.99,63.9,2.88
2018-08-04 15:00:00,15,0,5,8,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.88,3.35,2.74,2.81,2.95,49.9,2.84
2018-08-04 15:15:00,15,15,5,8,1,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.84,2.88,3.17,2.81,3.02,44.53,3.38
2018-08-04 15:30:00,15,30,5,8,1,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.38,2.84,3.35,2.74,3.02,41.65,2.81
2018-08-04 15:45:00,15,45,5,8,1,-0.8314696123025452,-0.5555702330196022,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,3.38,2.88,2.77,3.1,44.57,2.74
2018-08-04 16:00:00,16,0,5,8,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.81,2.84,2.74,2.95,50.94,2.74
2018-08-04 16:15:00,16,15,5,8,1,-0.8968727415326883,-0.44228869021900136,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.74,3.38,3.17,2.95,50.58,2.77
2018-08-04 16:30:00,16,30,5,8,1,-0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.77,2.74,2.81,3.35,3.35,48.92,2.74
2018-08-04 16:45:00,16,45,5,8,1,-0.9469301294951056,-0.3214394653031618,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.77,2.74,2.88,3.35,33.98,2.81
2018-08-04 17:00:00,17,0,5,8,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,2.74,2.74,2.84,2.99,22.82,2.74
2018-08-04 17:15:00,17,15,5,8,1,-0.9807852804032303,-0.19509032201612866,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.81,2.77,3.38,2.92,11.23,2.74
2018-08-04 17:30:00,17,30,5,8,1,-0.9914448613738104,-0.13052619222005163,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.74,2.74,2.81,3.02,3.49,2.74
2018-08-04 17:45:00,17,45,5,8,1,-0.9978589232386035,-0.06540312923014273,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.74,2.81,2.74,2.95,3.42,2.7
2018-08-04 18:00:00,18,0,5,8,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.7,2.74,2.74,2.74,2.99,3.53,2.74
2018-08-04 18:15:00,18,15,5,8,1,-0.9978589232386036,0.06540312923014237,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.7,2.74,2.77,2.92,3.35,2.66
2018-08-04 18:30:00,18,30,5,8,1,-0.9914448613738105,0.13052619222005127,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.66,2.74,2.74,2.74,2.77,3.35,2.74
2018-08-04 18:45:00,18,45,5,8,1,-0.9807852804032304,0.1950903220161283,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.66,2.7,2.81,2.92,4.1,2.88
2018-08-04 19:00:00,19,0,5,8,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.88,2.74,2.74,2.74,2.99,4.14,2.88
2018-08-04 19:15:00,19,15,5,8,1,-0.9469301294951057,0.3214394653031615,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.88,2.88,2.66,2.74,2.95,2.84,2.88
2018-08-04 19:30:00,19,30,5,8,1,-0.923879532511287,0.38268343236508917,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.88,2.88,2.74,2.74,2.99,2.95,2.88
2018-08-04 19:45:00,19,45,5,8,1,-0.8968727415326884,0.442288690219001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.88,2.88,2.88,2.7,2.92,2.92,2.84
2018-08-04 20:00:00,20,0,5,8,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.84,2.88,2.88,2.74,2.99,2.84,3.2
2018-08-04 20:15:00,20,15,5,8,1,-0.8314696123025455,0.5555702330196018,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.2,2.84,2.88,2.66,2.99,2.88,3.17
2018-08-04 20:30:00,20,30,5,8,1,-0.7933533402912357,0.6087614290087199,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.17,3.2,2.88,2.74,3.2,2.92,2.92
2018-08-04 20:45:00,20,45,5,8,1,-0.7518398074789772,0.6593458151000691,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.92,3.17,2.84,2.88,3.6,2.88,2.99
2018-08-04 21:00:00,21,0,5,8,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.99,2.92,3.2,2.88,3.02,2.84,2.95
2018-08-04 21:15:00,21,15,5,8,1,-0.6593458151000687,0.7518398074789775,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.95,2.99,3.17,2.88,3.06,2.92,2.95
2018-08-04 21:30:00,21,30,5,8,1,-0.608761429008721,0.7933533402912349,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.95,2.95,2.92,2.88,3.42,2.81,2.92
2018-08-04 21:45:00,21,45,5,8,1,-0.555570233019603,0.8314696123025447,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.92,2.95,2.99,2.84,3.42,2.81,3.06
2018-08-04 22:00:00,22,0,5,8,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.06,2.92,2.95,3.2,3.02,2.88,3.53
2018-08-04 22:15:00,22,15,5,8,1,-0.4422886902190014,0.8968727415326883,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.53,3.06,2.95,3.17,2.88,2.7,3.06
2018-08-04 22:30:00,22,30,5,8,1,-0.38268343236508956,0.9238795325112868,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.06,3.53,2.92,2.92,2.81,2.63,2.74
2018-08-04 22:45:00,22,45,5,8,1,-0.32143946530316186,0.9469301294951056,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,3.06,3.06,2.99,2.81,2.74,2.81
2018-08-04 23:00:00,23,0,5,8,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.81,2.74,3.53,2.95,2.74,3.13,2.74
2018-08-04 23:15:00,23,15,5,8,1,-0.19509032201612872,0.9807852804032303,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.81,3.06,2.95,2.81,2.88,2.74
2018-08-04 23:30:00,23,30,5,8,1,-0.13052619222005168,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.74,2.74,2.74,2.92,2.7,2.59,2.7
2018-08-04 23:45:00,23,45,5,8,1,-0.0654031292301428,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.7,2.74,2.81,3.06,2.74,2.59,2.74
2018-08-05 00:00:00,0,0,6,8,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.7,2.74,3.53,2.7,2.74,2.63
2018-08-05 00:15:00,0,15,6,8,1,0.06540312923014306,0.9978589232386035,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.63,2.74,2.74,3.06,2.77,2.66,3.1
2018-08-05 00:30:00,0,30,6,8,1,0.13052619222005157,0.9914448613738104,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.1,2.63,2.7,2.74,2.74,2.66,3.06
2018-08-05 00:45:00,0,45,6,8,1,0.19509032201612825,0.9807852804032304,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.06,3.1,2.74,2.81,2.77,2.63,2.81
2018-08-05 01:00:00,1,0,6,8,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,3.06,2.63,2.74,2.84,3.06,2.77
2018-08-05 01:15:00,1,15,6,8,1,0.3214394653031616,0.9469301294951057,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.81,3.1,2.74,2.84,3.13,2.77
2018-08-05 01:30:00,1,30,6,8,1,0.3826834323650898,0.9238795325112867,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.77,3.06,2.7,2.99,2.7,2.77
2018-08-05 01:45:00,1,45,6,8,1,0.44228869021900125,0.8968727415326884,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.77,2.81,2.74,3.42,2.66,2.81
2018-08-05 02:00:00,2,0,6,8,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.77,2.77,2.63,3.17,2.74,2.77
2018-08-05 02:15:00,2,15,6,8,1,0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.81,2.77,3.1,3.28,2.7,2.81
2018-08-05 02:30:00,2,30,6,8,1,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.77,2.77,3.06,2.84,2.66,2.81
2018-08-05 02:45:00,2,45,6,8,1,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.81,2.81,2.81,2.84,2.66,2.81
2018-08-05 03:00:00,3,0,6,8,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.81,2.77,2.77,2.84,2.66,2.84
2018-08-05 03:15:00,3,15,6,8,1,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,2.81,2.81,2.77,2.88,2.7,2.84
2018-08-05 03:30:00,3,30,6,8,1,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,2.84,2.81,2.77,2.81,2.74,2.81
2018-08-05 03:45:00,3,45,6,8,1,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.84,2.81,2.81,2.84,2.74,2.88
2018-08-05 04:00:00,4,0,6,8,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.88,2.81,2.84,2.77,2.81,2.66,3.2
2018-08-05 04:15:00,4,15,6,8,1,0.8968727415326884,0.44228869021900125,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.2,2.88,2.84,2.81,2.84,3.02,3.49
2018-08-05 04:30:00,4,30,6,8,1,0.9238795325112867,0.38268343236508984,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.49,3.2,2.81,2.81,2.84,3.06,2.92
2018-08-05 04:45:00,4,45,6,8,1,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.92,3.49,2.88,2.81,2.84,2.7,2.81
2018-08-05 05:00:00,5,0,6,8,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.92,3.2,2.84,2.88,2.7,2.99
2018-08-05 05:15:00,5,15,6,8,1,0.9807852804032304,0.19509032201612833,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.99,2.81,3.49,2.84,2.84,2.74,3.2
2018-08-05 05:30:00,5,30,6,8,1,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.2,2.99,2.92,2.81,2.88,2.66,2.84
2018-08-05 05:45:00,5,45,6,8,1,0.9978589232386035,0.06540312923014327,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,3.2,2.81,2.88,2.84,2.7,2.81
2018-08-05 06:00:00,6,0,6,8,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.84,2.99,3.2,2.81,2.7,2.81
2018-08-05 06:15:00,6,15,6,8,1,0.9978589232386035,-0.06540312923014314,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.81,3.2,3.49,2.84,2.66,2.74
2018-08-05 06:30:00,6,30,6,8,1,0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.81,2.84,2.92,2.81,2.66,2.84
2018-08-05 06:45:00,6,45,6,8,1,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,2.74,2.81,2.81,3.24,2.88,2.81
2018-08-05 07:00:00,7,0,6,8,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.84,2.81,2.99,2.99,3.28,2.77
2018-08-05 07:15:00,7,15,6,8,1,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.81,2.74,3.2,2.77,2.95,2.74
2018-08-05 07:30:00,7,30,6,8,1,0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.77,2.84,2.84,2.77,2.66,2.77
2018-08-05 07:45:00,7,45,6,8,1,0.8968727415326884,-0.44228869021900113,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.74,2.81,2.81,3.38,2.81,2.7
2018-08-05 08:00:00,8,0,6,8,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.7,2.77,2.77,2.81,3.17,3.17,2.77
2018-08-05 08:15:00,8,15,6,8,1,0.8314696123025451,-0.5555702330196023,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.7,2.74,2.74,2.77,19.73,2.74
2018-08-05 08:30:00,8,30,6,8,1,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.77,2.77,2.84,2.77,34.7,2.74
2018-08-05 08:45:00,8,45,6,8,1,0.7518398074789774,-0.6593458151000688,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.74,2.7,2.81,2.59,32.54,2.77
2018-08-05 09:00:00,9,0,6,8,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.77,2.74,2.77,2.77,2.81,35.39,2.99
2018-08-05 09:15:00,9,15,6,8,1,0.659345815100069,-0.7518398074789773,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.99,2.77,2.74,2.74,2.88,35.89,3.06
2018-08-05 09:30:00,9,30,6,8,1,0.6087614290087209,-0.793353340291235,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.06,2.99,2.74,2.77,2.81,32.51,3.02
2018-08-05 09:45:00,9,45,6,8,1,0.5555702330196025,-0.831469612302545,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.02,3.06,2.77,2.7,2.77,35.28,3.1
2018-08-05 10:00:00,10,0,6,8,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.1,3.02,2.99,2.77,2.81,32.47,3.67
2018-08-05 10:15:00,10,15,6,8,1,0.4422886902190017,-0.8968727415326881,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.67,3.1,3.06,2.74,2.77,31.86,3.42
2018-08-05 10:30:00,10,30,6,8,1,0.3826834323650899,-0.9238795325112867,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.42,3.67,3.02,2.74,2.74,35.14,3.6
2018-08-05 10:45:00,10,45,6,8,1,0.32143946530316175,-0.9469301294951056,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.6,3.42,3.1,2.77,2.88,32.15,3.06
2018-08-05 11:00:00,11,0,6,8,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.06,3.6,3.67,2.99,3.2,35.39,2.95
2018-08-05 11:15:00,11,15,6,8,1,0.19509032201612816,-0.9807852804032304,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.95,3.06,3.42,3.06,2.56,32.69,2.84
2018-08-05 11:30:00,11,30,6,8,1,0.130526192220052,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,2.95,3.6,3.02,2.63,34.99,2.84
2018-08-05 11:45:00,11,45,6,8,1,0.06540312923014312,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.84,2.84,3.06,3.1,2.56,34.16,2.81
2018-08-05 12:00:00,12,0,6,8,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.84,2.95,3.67,2.59,11.09,2.81
2018-08-05 12:15:00,12,15,6,8,1,-0.06540312923014287,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,2.81,2.84,3.42,2.7,3.42,2.95
2018-08-05 12:30:00,12,30,6,8,1,-0.13052619222005177,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.95,2.81,2.84,3.6,2.81,3.53,2.95
2018-08-05 12:45:00,12,45,6,8,1,-0.19509032201612792,-0.9807852804032305,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.95,2.95,2.81,3.06,2.92,3.49,2.99
2018-08-05 13:00:00,13,0,6,8,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.99,2.95,2.81,2.95,2.81,3.56,2.92
2018-08-05 13:15:00,13,15,6,8,1,-0.32143946530316153,-0.9469301294951057,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.92,2.99,2.95,2.84,2.81,12.02,2.99
2018-08-05 13:30:00,13,30,6,8,1,-0.38268343236508967,-0.9238795325112868,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.99,2.92,2.95,2.84,2.74,33.98,2.92
2018-08-05 13:45:00,13,45,6,8,1,-0.44228869021900147,-0.8968727415326883,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.92,2.99,2.99,2.81,2.77,32.62,2.99
2018-08-05 14:00:00,14,0,6,8,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.99,2.92,2.92,2.81,2.74,33.55,3.06
2018-08-05 14:15:00,14,15,6,8,1,-0.555570233019602,-0.8314696123025455,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.06,2.99,2.99,2.95,3.17,35.42,2.92
2018-08-05 14:30:00,14,30,6,8,1,-0.6087614290087207,-0.7933533402912352,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.92,3.06,2.92,2.95,3.35,34.63,2.95
2018-08-05 14:45:00,14,45,6,8,1,-0.6593458151000688,-0.7518398074789774,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.95,2.92,2.99,2.99,2.88,32.72,3.17
2018-08-05 15:00:00,15,0,6,8,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.17,2.95,3.06,2.92,2.84,33.3,3.17
2018-08-05 15:15:00,15,15,6,8,1,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.17,3.17,2.92,2.99,3.38,28.73,3.17
2018-08-05 15:30:00,15,30,6,8,1,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.17,3.17,2.95,2.92,2.81,34.92,3.13
2018-08-05 15:45:00,15,45,6,8,1,-0.8314696123025452,-0.5555702330196022,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.13,3.17,3.17,2.99,2.74,33.8,3.13
2018-08-05 16:00:00,16,0,6,8,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.13,3.13,3.17,3.06,2.74,34.02,3.17
2018-08-05 16:15:00,16,15,6,8,1,-0.8968727415326883,-0.44228869021900136,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.17,3.13,3.17,2.92,2.77,35.06,3.2
2018-08-05 16:30:00,16,30,6,8,1,-0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.2,3.17,3.13,2.95,2.74,32.54,3.49
2018-08-05 16:45:00,16,45,6,8,1,-0.9469301294951056,-0.3214394653031618,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.49,3.2,3.13,3.17,2.81,32.72,3.67
2018-08-05 17:00:00,17,0,6,8,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.67,3.49,3.17,3.17,2.74,5.47,3.35
2018-08-05 17:15:00,17,15,6,8,1,-0.9807852804032303,-0.19509032201612866,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.35,3.67,3.2,3.17,2.74,3.35,3.6
2018-08-05 17:30:00,17,30,6,8,1,-0.9914448613738104,-0.13052619222005163,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.6,3.35,3.49,3.13,2.74,3.02,3.13
2018-08-05 17:45:00,17,45,6,8,1,-0.9978589232386035,-0.06540312923014273,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.13,3.6,3.67,3.13,2.7,2.99,3.1
2018-08-05 18:00:00,18,0,6,8,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.1,3.13,3.35,3.17,2.74,3.02,3.1
2018-08-05 18:15:00,18,15,6,8,1,-0.9978589232386036,0.06540312923014237,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.1,3.1,3.6,3.2,2.66,2.81,2.81
2018-08-05 18:30:00,18,30,6,8,1,-0.9914448613738105,0.13052619222005127,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.81,3.1,3.13,3.49,2.74,2.81,2.74
2018-08-05 18:45:00,18,45,6,8,1,-0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.74,2.81,3.1,3.67,2.88,2.95,2.92
2018-08-05 19:00:00,19,0,6,8,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.92,2.74,3.1,3.35,2.88,3.53,3.06
2018-08-05 19:15:00,19,15,6,8,1,-0.9469301294951057,0.3214394653031615,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,3.06,2.92,2.81,3.6,2.88,3.42,3.06
